season,team,id,headshot,firstName,lastName,positionCode,shootsCatches,sweaterNumber,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,pos_F,pos_D,pos_G,hand_R,hand_L
2012,CHI,8459596,https://assets.nhle.com/mugs/nhl/20112012/CHI/8459596.png,Andrew,Brunette,L,L,15,73,215,185,98,1973-08-24,Sudbury,CAN,Ontario,1,0,0,0,1
2012,CHI,8470666,https://assets.nhle.com/mugs/nhl/20112012/CHI/8470666.png,Daniel,Carcillo,L,L,13,72,200,183,91,1985-01-28,King City,CAN,Ontario,1,0,0,0,1
2012,CHI,8473564,https://assets.nhle.com/mugs/nhl/20112012/CHI/8473564.png,Michael,Frolik,R,L,67,73,186,185,84,1988-02-17,Kladno,CZE,"",1,0,0,0,1
2012,CHI,8474625,https://assets.nhle.com/mugs/nhl/20112012/CHI/8474625.png,Jimmy,Hayes,R,R,22,77,215,196,98,1989-11-21,Dorchester,USA,Massachusetts,1,0,0,1,0
2012,CHI,8466148,https://assets.nhle.com/mugs/nhl/20112012/CHI/8466148.png,Marian,Hossa,R,L,81,73,207,185,94,1979-01-12,Stará Lubovna,SVK,"",1,0,0,0,1
2012,CHI,8474141,https://assets.nhle.com/mugs/nhl/20112012/CHI/8474141.png,Patrick,Kane,R,L,88,70,177,178,80,1988-11-19,Buffalo,USA,New York,1,0,0,0,1
2012,CHI,8475323,https://assets.nhle.com/mugs/nhl/20112012/CHI/8475323.png,Marcus,Kruger,C,L,16,72,186,183,84,1990-05-27,Stockholm,SWE,"",1,0,0,0,1
2012,CHI,8459514,https://assets.nhle.com/mugs/nhl/20112012/CHI/8459514.png,Jamal,Mayers,R,R,22,73,222,185,101,1974-10-24,Toronto,CAN,Ontario,1,0,0,1,0
2012,CHI,8475214,https://assets.nhle.com/mugs/nhl/20112012/CHI/8475214.png,Jeremy,Morin,R,R,27,73,195,185,88,1991-04-16,Auburn,USA,New York,1,0,0,1,0
2012,CHI,8459461,https://assets.nhle.com/mugs/nhl/20112012/CHI/8459461.png,Brendan,Morrison,C,L,17,71,176,180,80,1975-08-15,Pitt Meadows,CAN,British Columbia,1,0,0,0,1
2012,CHI,8471220,https://assets.nhle.com/mugs/nhl/20112012/CHI/8471220.png,Rostislav,Olesz,L,L,85,74,215,188,98,1985-10-10,Bilovec,CZE,"",1,0,0,0,1
2012,CHI,8475204,https://assets.nhle.com/mugs/nhl/20112012/CHI/8475204.png,Brandon,Pirri,C,L,73,73,180,185,82,1991-04-10,Toronto,CAN,Ontario,1,0,0,0,1
2012,CHI,8476438,https://assets.nhle.com/mugs/nhl/20112012/CHI/8476438.png,Brandon,Saad,L,L,20,73,215,185,98,1992-10-27,Pittsburgh,USA,Pennsylvania,1,0,0,0,1
2012,CHI,8469544,https://assets.nhle.com/mugs/nhl/20112012/CHI/8469544.png,Patrick,Sharp,L,R,10,73,200,185,91,1981-12-27,Winnipeg,CAN,Manitoba,1,0,0,1,0
2012,CHI,8476381,https://assets.nhle.com/mugs/nhl/20112012/CHI/8476381.png,Andrew,Shaw,R,R,65,71,182,180,83,1991-07-20,Belleville,CAN,Ontario,1,0,0,1,0
2012,CHI,8474727,https://assets.nhle.com/mugs/nhl/20112012/CHI/8474727.png,Ben,Smith,R,R,28,71,203,180,92,1988-07-11,Winston-Salem,USA,North Carolina,1,0,0,1,0
2012,CHI,8473537,https://assets.nhle.com/mugs/nhl/20112012/CHI/8473537.png,Viktor,Stalberg,R,L,25,75,209,191,95,1986-01-17,Gothenburg,SWE,"",1,0,0,0,1
2012,CHI,8473604,https://assets.nhle.com/mugs/nhl/20112012/CHI/8473604.png,Jonathan,Toews,C,L,19,74,201,188,91,1988-04-29,Winnipeg,CAN,Manitoba,1,0,0,0,1
2012,CHI,8471769,https://assets.nhle.com/mugs/nhl/20112012/CHI/8471769.png,Niklas,Hjalmarsson,D,L,4,75,197,191,89,1987-06-06,Eksjo,SWE,"",0,0,0,0,1
2012,CHI,8470281,https://assets.nhle.com/mugs/nhl/20112012/CHI/8470281.png,Duncan,Keith,D,L,2,73,192,185,87,1983-07-16,Winnipeg,CAN,Manitoba,0,0,0,0,1
2012,CHI,8475181,https://assets.nhle.com/mugs/nhl/20112012/CHI/8475181.png,Nick,Leddy,D,L,8,72,205,183,93,1991-03-20,Eden Prairie,USA,Minnesota,0,0,0,0,1
2012,CHI,8471279,https://assets.nhle.com/mugs/nhl/20112012/CHI/8471279.png,Sami,Lepisto,D,L,20,73,193,185,88,1984-10-17,Espoo,FIN,"",0,0,0,0,1
2012,CHI,8468927,https://assets.nhle.com/mugs/nhl/20112012/CHI/8468927.png,Steve,Montador,D,R,5,72,210,183,95,1979-12-21,Vancouver,CAN,British Columbia,0,0,0,1,0
2012,CHI,8458637,https://assets.nhle.com/mugs/nhl/20112012/CHI/8458637.png,Sean,O'Donnell,D,L,6,74,238,188,108,1971-10-13,Ottawa,CAN,Ontario,0,0,0,0,1
2012,CHI,8469665,https://assets.nhle.com/mugs/nhl/20112012/CHI/8469665.png,Johnny,Oduya,D,L,27,72,191,183,87,1981-10-01,Stockholm,SWE,"",0,0,0,0,1
2012,CHI,8475153,https://assets.nhle.com/mugs/nhl/20112012/CHI/8475153.png,Dylan,Olsen,D,L,34,74,223,188,101,1991-01-03,Salt Lake City,USA,Utah,0,0,0,0,1
2012,CHI,8473722,https://assets.nhle.com/mugs/nhl/20112012/CHI/8473722.png,John,Scott,D,L,32,80,260,203,118,1982-09-26,Edmonton,CAN,Alberta,0,0,0,0,1
2012,CHI,8470607,https://assets.nhle.com/mugs/nhl/20112012/CHI/8470607.png,Brent,Seabrook,D,R,7,75,220,191,100,1985-04-20,Richmond,CAN,British Columbia,0,0,0,1,0
2012,CHI,8470645,https://assets.nhle.com/mugs/nhl/20112012/CHI/8470645.png,Corey,Crawford,G,L,50,74,216,188,98,1984-12-31,Montréal,CAN,Quebec,0,0,1,0,1
2012,CHI,8469548,https://assets.nhle.com/mugs/nhl/20112012/CHI/8469548.png,Ray,Emery,G,L,30,74,196,188,89,1982-09-28,Hamilton,CAN,Ontario,0,0,1,0,1
2012,COL,8471730,https://assets.nhle.com/mugs/nhl/20112012/COL/8471730.png,Evan,Brophey,C,L,47,74,199,188,90,1986-12-03,Kitchener,CAN,Ontario,1,0,0,0,1
2012,COL,8476225,https://assets.nhle.com/mugs/nhl/20112012/COL/8476225.png,Mike,Connolly,L,L,18,69,180,175,82,1989-07-03,Calgary,CAN,Alberta,1,0,0,0,1
2012,COL,8471703,https://assets.nhle.com/mugs/nhl/20112012/COL/8471703.png,Steve,Downie,R,R,17,71,191,180,87,1987-04-03,Newmarket,CAN,Ontario,1,0,0,1,0
2012,COL,8475168,https://assets.nhle.com/mugs/nhl/20112012/COL/8475168.png,Matt,Duchene,C,L,9,71,195,180,88,1991-01-16,Haliburton,CAN,Ontario,1,0,0,0,1
2012,COL,8474001,https://assets.nhle.com/mugs/nhl/20112012/COL/8474001.png,TJ,Galiardi,L,L,39,74,185,188,84,1988-04-22,Calgary,CAN,Alberta,1,0,0,0,1
2012,COL,8460577,https://assets.nhle.com/mugs/nhl/20112012/COL/8460577.png,Milan,Hejduk,R,R,23,72,190,183,86,1976-02-14,Usti,CZE,"",1,0,0,1,0
2012,COL,8470877,https://assets.nhle.com/mugs/nhl/20112012/COL/8470877.png,David,Jones,R,R,54,75,208,191,94,1984-08-10,Guelph,CAN,Ontario,1,0,0,1,0
2012,COL,8469467,https://assets.nhle.com/mugs/nhl/20112012/COL/8469467.png,Chuck,Kobasew,R,R,12,72,192,183,87,1982-04-17,Vancouver,CAN,British Columbia,1,0,0,1,0
2012,COL,8476455,https://assets.nhle.com/mugs/nhl/20112012/COL/8476455.png,Gabriel,Landeskog,L,L,92,73,215,185,98,1992-11-23,Stockholm,SWE,"",1,0,0,0,1
2012,COL,8470152,https://assets.nhle.com/mugs/nhl/20112012/COL/8470152.png,Joakim,Lindstrom,C,L,28,72,187,183,85,1983-12-05,Skelleftea,SWE,"",1,0,0,0,1
2012,COL,8474089,https://assets.nhle.com/mugs/nhl/20112012/COL/8474089.png,Brad,Malone,C,L,42,74,217,188,98,1989-05-20,Miramichi,CAN,New Brunswick,1,0,0,0,1
2012,COL,8469508,https://assets.nhle.com/mugs/nhl/20112012/COL/8469508.png,Jay,McClement,C,L,16,73,205,185,93,1983-03-02,Kingston,CAN,Ontario,1,0,0,0,1
2012,COL,8473465,https://assets.nhle.com/mugs/nhl/20112012/COL/8473465.png,Jamie,McGinn,L,L,11,73,205,185,93,1988-08-05,Fergus,CAN,Ontario,1,0,0,0,1
2012,COL,8471657,https://assets.nhle.com/mugs/nhl/20112012/COL/8471657.png,Cody,McLeod,L,L,55,74,204,188,93,1984-06-26,Binscarth,CAN,Manitoba,1,0,0,0,1
2012,COL,8473526,https://assets.nhle.com/mugs/nhl/20112012/COL/8473526.png,Peter,Mueller,C,R,88,74,204,188,93,1988-04-14,Bloomington,USA,Minnesota,1,0,0,1,0
2012,COL,8475158,https://assets.nhle.com/mugs/nhl/20112012/COL/8475158.png,Ryan,O'Reilly,C,L,90,73,207,185,94,1991-02-07,Clinton,CAN,Ontario,1,0,0,0,1
2012,COL,8474705,https://assets.nhle.com/mugs/nhl/20112012/COL/8474705.png,Mark,Olver,C,L,10,70,170,178,77,1988-01-01,Burnaby,CAN,British Columbia,1,0,0,0,1
2012,COL,8471331,https://assets.nhle.com/mugs/nhl/20112012/COL/8471331.png,Kevin,Porter,C,L,12,72,190,183,86,1986-03-12,Detroit,USA,Michigan,1,0,0,0,1
2012,COL,8471669,https://assets.nhle.com/mugs/nhl/20112012/COL/8471669.png,Paul,Stastny,C,L,26,72,193,183,88,1985-12-27,Quebec City,CAN,Quebec,1,0,0,0,1
2012,COL,8470189,https://assets.nhle.com/mugs/nhl/20112012/COL/8470189.png,David,Van Der Gulik,L,L,14,70,173,178,78,1983-04-20,Abbotsford,CAN,British Columbia,1,0,0,0,1
2012,COL,8471476,https://assets.nhle.com/mugs/nhl/20112012/COL/8471476.png,Daniel,Winnik,L,L,34,74,210,188,95,1985-03-06,Toronto,CAN,Ontario,1,0,0,0,1
2012,COL,8471450,https://assets.nhle.com/mugs/nhl/20112012/COL/8471450.png,Brandon,Yip,R,R,18,73,198,185,90,1985-04-25,Vancouver,CAN,British Columbia,1,0,0,1,0
2012,COL,8475197,https://assets.nhle.com/mugs/nhl/20112012/COL/8475197.png,Tyson,Barrie,D,R,4,71,197,180,89,1991-07-26,Victoria,CAN,British Columbia,0,0,0,1,0
2012,COL,8475206,https://assets.nhle.com/mugs/nhl/20112012/COL/8475206.png,Stefan,Elliott,D,R,46,73,190,185,86,1991-01-30,Vancouver,CAN,British Columbia,0,0,0,1,0
2012,COL,8470699,https://assets.nhle.com/mugs/nhl/20112012/COL/8470699.png,Jan,Hejda,D,L,8,76,230,193,104,1978-06-18,Prague,CZE,"",0,0,0,0,1
2012,COL,8471436,https://assets.nhle.com/mugs/nhl/20112012/COL/8471436.png,Matt,Hunwick,D,L,22,71,194,180,88,1985-05-21,Warren,USA,Michigan,0,0,0,0,1
2012,COL,8473446,https://assets.nhle.com/mugs/nhl/20112012/COL/8473446.png,Erik,Johnson,D,R,6,76,225,193,102,1988-03-21,Bloomington,USA,Minnesota,0,0,0,1,0
2012,COL,8470839,https://assets.nhle.com/mugs/nhl/20112012/COL/8470839.png,Shane,O'Brien,D,L,5,75,230,191,104,1983-08-09,Port Hope,CAN,Ontario,0,0,0,0,1
2012,COL,8470672,https://assets.nhle.com/mugs/nhl/20112012/COL/8470672.png,Ryan,O'Byrne,D,R,3,77,234,196,106,1984-07-19,Victoria,CAN,British Columbia,0,0,0,1,0
2012,COL,8470724,https://assets.nhle.com/mugs/nhl/20112012/COL/8470724.png,Kyle,Quincey,D,L,27,74,210,188,95,1985-08-12,Kitchener,CAN,Ontario,0,0,0,0,1
2012,COL,8473700,https://assets.nhle.com/mugs/nhl/20112012/COL/8473700.png,Ryan,Wilson,D,L,44,73,210,185,95,1987-02-03,Windsor,CAN,Ontario,0,0,0,0,1
2012,COL,8462044,https://assets.nhle.com/mugs/nhl/20112012/COL/8462044.png,Jean-Sebastien,Giguere,G,L,35,73,202,185,92,1977-05-16,Montréal,CAN,Quebec,0,0,1,0,1
2012,COL,8473575,https://assets.nhle.com/mugs/nhl/20112012/COL/8473575.png,Semyon,Varlamov,G,L,1,74,206,188,93,1988-04-27,Samara,RUS,"",0,0,1,0,1
2012,DAL,8467428,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467428.png,Krys,Barch,R,L,13,74,225,188,102,1980-03-26,Hamilton,CAN,Ontario,1,0,0,0,1
2012,DAL,8473994,https://assets.nhle.com/mugs/nhl/20112012/DAL/8473994.png,Jamie,Benn,L,L,14,74,205,188,93,1989-07-18,Victoria,CAN,British Columbia,1,0,0,0,1
2012,DAL,8470063,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470063.png,Adam,Burish,R,R,16,73,195,185,88,1983-01-06,Madison,USA,Wisconsin,1,0,0,1,0
2012,DAL,8471352,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471352.png,Jake,Dowell,C,L,11,72,200,183,91,1985-03-04,Eau Claire,USA,Wisconsin,1,0,0,0,1
2012,DAL,8462041,https://assets.nhle.com/mugs/nhl/20112012/DAL/8462041.png,Radek,Dvorak,R,R,20,74,195,188,88,1977-03-09,Tabor,CZE,"",1,0,0,1,0
2012,DAL,8470626,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470626.png,Loui,Eriksson,L,L,21,74,179,188,81,1985-07-17,Gothenburg,SWE,"",1,0,0,0,1
2012,DAL,8469759,https://assets.nhle.com/mugs/nhl/20112012/DAL/8469759.png,Vernon,Fiddler,C,L,38,71,205,180,93,1980-05-09,Edmonton,CAN,Alberta,1,0,0,0,1
2012,DAL,8475671,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475671.png,Matt,Fraser,R,L,25,75,206,191,93,1990-05-20,Red Deer,CAN,Alberta,1,0,0,0,1
2012,DAL,8476116,https://assets.nhle.com/mugs/nhl/20112012/DAL/8476116.png,Ryan,Garbutt,L,L,16,72,195,183,88,1985-08-12,Edmonton,CAN,Alberta,1,0,0,0,1
2012,DAL,8475173,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475173.png,Scott,Glennie,R,R,15,73,200,185,91,1991-02-22,Oakville,CAN,Ontario,1,0,0,1,0
2012,DAL,8466160,https://assets.nhle.com/mugs/nhl/20112012/DAL/8466160.png,Brenden,Morrow,L,L,10,71,212,180,96,1979-01-16,Carlyle,CAN,Saskatchewan,1,0,0,0,1
2012,DAL,8470180,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470180.png,Eric,Nystrom,L,L,24,73,200,185,91,1983-02-14,Syosset,USA,New York,1,0,0,0,1
2012,DAL,8468505,https://assets.nhle.com/mugs/nhl/20112012/DAL/8468505.png,Steve,Ott,L,L,29,72,193,183,88,1982-08-19,Summerside,CAN,Prince Edward Island,1,0,0,0,1
2012,DAL,8467543,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467543.png,Toby,Petersen,C,L,34,70,195,178,88,1978-10-27,Minneapolis,USA,Minnesota,1,0,0,0,1
2012,DAL,8467371,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467371.png,Mike,Ribeiro,C,L,63,72,179,183,81,1980-02-10,Montréal,CAN,Quebec,1,0,0,0,1
2012,DAL,8467545,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467545.png,Michael,Ryder,R,R,73,73,200,185,91,1980-03-31,Bonavista,CAN,Newfoundland and Labrador,1,0,0,1,0
2012,DAL,8475191,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475191.png,Reilly,Smith,R,L,18,73,185,185,84,1991-04-01,Mimico,CAN,Ontario,1,0,0,0,1
2012,DAL,8475266,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475266.png,Tomas,Vincour,C,R,81,74,204,188,93,1990-11-19,Brno,CZE,"",1,0,0,1,0
2012,DAL,8471807,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471807.png,Tom,Wandell,C,L,23,73,200,185,91,1987-01-29,Sodertalje,SWE,"",1,0,0,0,1
2012,DAL,8470777,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470777.png,Francis,Wathier,L,L,48,76,210,193,95,1984-12-07,St. Isidore,CAN,Ontario,1,0,0,0,1
2012,DAL,8474818,https://assets.nhle.com/mugs/nhl/20112012/DAL/8474818.png,Jordie,Benn,D,L,24,74,201,188,91,1987-07-26,Victoria,CAN,British Columbia,0,0,0,0,1
2012,DAL,8470110,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470110.png,Trevor,Daley,D,L,6,71,199,180,90,1983-10-09,Toronto,CAN,Ontario,0,0,0,0,1
2012,DAL,8475455,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475455.png,Brenden,Dillon,D,L,4,76,224,193,102,1990-11-13,New Westminster,CAN,British Columbia,0,0,0,0,1
2012,DAL,8471241,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471241.png,Mark,Fistric,D,L,28,74,225,188,102,1986-06-01,Edmonton,CAN,Alberta,0,0,0,0,1
2012,DAL,8471274,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471274.png,Alex,Goligoski,D,L,33,71,173,180,78,1985-07-30,Grand Rapids,USA,Minnesota,0,0,0,0,1
2012,DAL,8471269,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471269.png,Nicklas,Grossmann,D,L,2,76,230,193,104,1985-01-22,Stockholm,SWE,"",0,0,0,0,1
2012,DAL,8474707,https://assets.nhle.com/mugs/nhl/20112012/DAL/8474707.png,Philip,Larsen,D,R,36,73,185,185,84,1989-12-07,Esbjerg,DNK,"",0,0,0,1,0
2012,DAL,8471385,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471385.png,Adam,Pardy,D,L,27,76,227,193,103,1984-03-29,Bonavista,CAN,Newfoundland and Labrador,0,0,0,0,1
2012,DAL,8462196,https://assets.nhle.com/mugs/nhl/20112012/DAL/8462196.png,Stephane,Robidas,D,R,3,71,190,180,86,1977-03-03,Sherbrooke,CAN,Quebec,0,0,0,1,0
2012,DAL,8460561,https://assets.nhle.com/mugs/nhl/20112012/DAL/8460561.png,Sheldon,Souray,D,L,44,76,231,193,105,1976-07-13,Elk Point,CAN,Alberta,0,0,0,0,1
2012,DAL,8473614,https://assets.nhle.com/mugs/nhl/20112012/DAL/8473614.png,Richard,Bachman,G,L,31,70,183,178,83,1987-07-25,Salt Lake City,USA,Utah,0,0,1,0,1
2012,DAL,8470140,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470140.png,Kari,Lehtonen,G,L,32,76,209,193,95,1983-11-16,Helsinki,FIN,"",0,0,1,0,1
2012,DAL,8467453,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467453.png,Andrew,Raycroft,G,L,30,73,180,185,82,1980-05-04,Belleville,CAN,Ontario,0,0,1,0,1
2012,DET,8471716,https://assets.nhle.com/mugs/nhl/20112012/DET/8471716.png,Justin,Abdelkader,L,L,8,74,213,188,97,1987-02-25,Muskegon,USA,Michigan,1,0,0,0,1
2012,DET,8474168,https://assets.nhle.com/mugs/nhl/20112012/DET/8474168.png,Joakim,Andersson,C,L,18,74,211,188,96,1989-02-05,Munkedal,SWE,"",1,0,0,0,1
2012,DET,8459444,https://assets.nhle.com/mugs/nhl/20112012/DET/8459444.png,Todd,Bertuzzi,R,L,44,75,229,191,104,1975-02-02,Sudbury,CAN,Ontario,1,0,0,0,1
2012,DET,8474552,https://assets.nhle.com/mugs/nhl/20112012/DET/8474552.png,Fabian,Brunnstrom,L,L,76,73,206,185,93,1985-02-06,Jonstorp,SWE,"",1,0,0,0,1
2012,DET,8466149,https://assets.nhle.com/mugs/nhl/20112012/DET/8466149.png,Daniel,Cleary,R,L,11,73,205,185,93,1978-12-18,Carbonear,CAN,Newfoundland and Labrador,1,0,0,0,1
2012,DET,8472368,https://assets.nhle.com/mugs/nhl/20112012/DET/8472368.png,Chris,Conner,R,L,41,67,181,170,82,1983-12-23,Westland,USA,Michigan,1,0,0,0,1
2012,DET,8467514,https://assets.nhle.com/mugs/nhl/20112012/DET/8467514.png,Pavel,Datsyuk,C,L,13,71,194,180,88,1978-07-20,Sverdlovsk,RUS,"",1,0,0,0,1
2012,DET,8470622,https://assets.nhle.com/mugs/nhl/20112012/DET/8470622.png,Patrick,Eaves,R,R,17,71,203,180,92,1984-05-01,Calgary,CAN,Alberta,1,0,0,1,0
2012,DET,8473558,https://assets.nhle.com/mugs/nhl/20112012/DET/8473558.png,Cory,Emmerton,C,L,25,72,191,183,87,1988-06-01,St. Thomas,CAN,Ontario,1,0,0,0,1
2012,DET,8470047,https://assets.nhle.com/mugs/nhl/20112012/DET/8470047.png,Valtteri,Filppula,C,L,51,72,189,183,86,1984-03-20,Vantaa,FIN,"",1,0,0,0,1
2012,DET,8471309,https://assets.nhle.com/mugs/nhl/20112012/DET/8471309.png,Johan,Franzen,R,L,93,76,232,193,105,1979-12-23,Vetlanda,SWE,"",1,0,0,0,1
2012,DET,8471794,https://assets.nhle.com/mugs/nhl/20112012/DET/8471794.png,Darren,Helm,L,L,43,72,192,183,87,1987-01-21,St. Andrews,CAN,Manitoba,1,0,0,0,1
2012,DET,8460743,https://assets.nhle.com/mugs/nhl/20112012/DET/8460743.png,Tomas,Holmstrom,L,L,96,72,200,183,91,1973-01-23,Pitea,SWE,"",1,0,0,0,1
2012,DET,8470201,https://assets.nhle.com/mugs/nhl/20112012/DET/8470201.png,Jiri,Hudler,C,L,26,70,190,178,86,1984-01-04,Olomouc,CZE,"",1,0,0,0,1
2012,DET,8470778,https://assets.nhle.com/mugs/nhl/20112012/DET/8470778.png,Drew,Miller,L,L,20,74,183,188,83,1984-02-17,Dover,USA,New Jersey,1,0,0,0,1
2012,DET,8473569,https://assets.nhle.com/mugs/nhl/20112012/DET/8473569.png,Jan,Mursak,L,R,39,71,190,180,86,1988-01-20,Maribor,SVN,"",1,0,0,1,0
2012,DET,8474679,https://assets.nhle.com/mugs/nhl/20112012/DET/8474679.png,Gustav,Nyquist,R,L,14,71,180,180,82,1989-09-01,Halmstad,SWE,"",1,0,0,0,1
2012,DET,8475772,https://assets.nhle.com/mugs/nhl/20112012/DET/8475772.png,Riley,Sheahan,C,L,15,74,214,188,97,1991-12-07,St. Catharines,CAN,Ontario,1,0,0,0,1
2012,DET,8468083,https://assets.nhle.com/mugs/nhl/20112012/DET/8468083.png,Henrik,Zetterberg,C,L,40,72,197,183,89,1980-10-09,Njurunda,SWE,"",1,0,0,0,1
2012,DET,8467915,https://assets.nhle.com/mugs/nhl/20112012/DET/8467915.png,Mike,Commodore,D,R,22,76,227,193,103,1979-11-07,Fort Saskatchewan,CAN,Alberta,0,0,0,1,0
2012,DET,8470318,https://assets.nhle.com/mugs/nhl/20112012/DET/8470318.png,Jonathan,Ericsson,D,L,52,76,218,193,99,1984-03-02,Karlskrona,SWE,"",0,0,0,0,1
2012,DET,8467928,https://assets.nhle.com/mugs/nhl/20112012/DET/8467928.png,Doug,Janik,D,L,37,74,211,188,96,1980-03-26,Agawam,USA,Massachusetts,0,0,0,0,1
2012,DET,8471693,https://assets.nhle.com/mugs/nhl/20112012/DET/8471693.png,Jakub,Kindl,D,L,4,75,199,191,90,1987-02-10,Sumperk,CZE,"",0,0,0,0,1
2012,DET,8468509,https://assets.nhle.com/mugs/nhl/20112012/DET/8468509.png,Niklas,Kronwall,D,L,55,72,194,183,88,1981-01-12,Stockholm,SWE,"",0,0,0,0,1
2012,DET,8457063,https://assets.nhle.com/mugs/nhl/20112012/DET/8457063.png,Nicklas,Lidstrom,D,L,5,73,192,185,87,1970-04-28,Vasteras,SWE,"",0,0,0,0,1
2012,DET,8470724,https://assets.nhle.com/mugs/nhl/20112012/DET/8470724.png,Kyle,Quincey,D,L,27,74,210,188,95,1985-08-12,Kitchener,CAN,Ontario,0,0,0,0,1
2012,DET,8474090,https://assets.nhle.com/mugs/nhl/20112012/DET/8474090.png,Brendan,Smith,D,L,2,74,200,188,91,1989-02-08,Mimico,CAN,Ontario,0,0,0,0,1
2012,DET,8467331,https://assets.nhle.com/mugs/nhl/20112012/DET/8467331.png,Brad,Stuart,D,L,23,74,215,188,98,1979-11-06,Rocky Mountain House,CAN,Alberta,0,0,0,0,1
2012,DET,8470273,https://assets.nhle.com/mugs/nhl/20112012/DET/8470273.png,Ian,White,D,R,18,70,191,178,87,1984-06-04,Steinbach,CAN,Manitoba,0,0,0,1,0
2012,DET,8469152,https://assets.nhle.com/mugs/nhl/20112012/DET/8469152.png,Ty,Conklin,G,L,29,73,185,185,84,1976-03-30,Anchorage,USA,Alaska,0,0,1,0,1
2012,DET,8470657,https://assets.nhle.com/mugs/nhl/20112012/DET/8470657.png,Jimmy,Howard,G,L,35,73,218,185,99,1984-03-26,Syracuse,USA,New York,0,0,1,0,1
2012,DET,8469732,https://assets.nhle.com/mugs/nhl/20112012/DET/8469732.png,Joey,MacDonald,G,L,31,72,197,183,89,1980-02-07,Pictou,CAN,Nova Scotia,0,0,1,0,1
2012,EDM,8465050,https://assets.nhle.com/mugs/nhl/20112012/EDM/8465050.png,Eric,Belanger,C,L,20,71,185,180,84,1977-12-16,Sherbrooke,CAN,Quebec,1,0,0,0,1
2012,EDM,8474691,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474691.png,Philippe,Cornet,L,L,51,72,196,183,89,1990-03-28,Val-Senneville,CAN,Quebec,1,0,0,0,1
2012,EDM,8470280,https://assets.nhle.com/mugs/nhl/20112012/EDM/8470280.png,Ben,Eager,L,L,55,74,226,188,103,1984-01-22,Ottawa,CAN,Ontario,1,0,0,0,1
2012,EDM,8474586,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474586.png,Jordan,Eberle,R,R,14,71,190,180,86,1990-05-15,Regina,CAN,Saskatchewan,1,0,0,1,0
2012,EDM,8474040,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474040.png,Sam,Gagner,C,R,89,71,201,180,91,1989-08-10,London,CAN,Ontario,1,0,0,1,0
2012,EDM,8464984,https://assets.nhle.com/mugs/nhl/20112012/EDM/8464984.png,Josh,Green,C,L,12,75,218,191,99,1977-11-16,Camrose,CAN,Alberta,1,0,0,0,1
2012,EDM,8475791,https://assets.nhle.com/mugs/nhl/20112012/EDM/8475791.png,Taylor,Hall,L,L,4,73,210,185,95,1991-11-14,Calgary,CAN,Alberta,1,0,0,0,1
2012,EDM,8474719,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474719.png,Teemu,Hartikainen,L,L,56,73,214,185,97,1990-05-03,Kuopio,FIN,"",1,0,0,0,1
2012,EDM,8469466,https://assets.nhle.com/mugs/nhl/20112012/EDM/8469466.png,Ales,Hemsky,R,R,83,72,177,183,80,1983-08-13,Pardubice,CZE,"",1,0,0,1,0
2012,EDM,8467423,https://assets.nhle.com/mugs/nhl/20112012/EDM/8467423.png,Shawn,Horcoff,C,L,10,73,210,185,95,1978-09-17,Trail,CAN,British Columbia,1,0,0,0,1
2012,EDM,8468660,https://assets.nhle.com/mugs/nhl/20112012/EDM/8468660.png,Darcy,Hordichuk,L,L,16,73,215,185,98,1980-08-10,Kamsack,CAN,Saskatchewan,1,0,0,0,1
2012,EDM,8471323,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471323.png,Ryan,Jones,L,L,28,73,208,185,94,1984-06-14,Chatham,CAN,Ontario,1,0,0,0,1
2012,EDM,8474128,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474128.png,Milan,Kytnar,C,L,64,72,190,183,86,1989-05-19,Topolcany,SVK,"",1,0,0,0,1
